"BehaviorSpace results (NetLogo 6.0.4)"
"CapeTownABM.nlogo"
"scenario 1 share"
"04/07/2019 01:44:15:292 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","28","-28","0"
"[run number]","Irrigation-Efficiency","Scenario-1?","water-price-elasticity","share-other-crops-irrigation","water-price","Kc","[step]","reduction-this-month","energy-output-this-month","water-price-this-month","ag-allocation-this-month","mu-allocation-this-month","total-allocation-this-month","V-display","population"
"23","0.7","true","-0.3","0.61","5.2","0.2","119","0","180","0","12362.305120935998","30348.9747385636","42711.2798594996","675683.4599639922","4.163096671956598"
"39","0.7","true","-0.3","0.63","5.2","0.2","13","0","180","0","31751.270242684994","33298.65","65049.920242684995","896755.8795987575","3.906"
"25","0.7","true","-0.3","0.61","5.2","0.2","64","0","180","0","11693.039696018599","29638.87440822928","41331.91410424788","771728.083730574","4.032499919486977"
"26","0.7","true","-0.3","0.61","5.2","0.2","85","0","180","0","39412.33839723699","34929.29493460058","74341.63333183757","552093.4779056847","4.097277998193616"
"36","0.7","true","-0.3","0.63","5.2","0.2","14","0","180","0","25087.647563991595","31497.984","56585.6315639916","741240.0391133875","3.906"
"42","0.7","true","-0.3","0.65","5.2","0.2","11","0","180","0","8142.3331813472","28248.75","36391.0831813472","921000","3.875"
"30","0.7","true","-0.3","0.61","5.2","0.2","17","0","180","0","2655.6549490023995","26275.662","28931.3169490024","569432.892641882","3.906"
"32","0.7","true","-0.3","0.63","5.2","0.2","21","0","180","0","434.7","23670.36","24105.06","914420.88010359","3.906"
"41","0.7","true","-0.3","0.65","5.2","0.2","11","0","180","0","8142.3331813472","28248.75","36391.0831813472","921000","3.875"
"40","0.7","true","-0.3","0.63","5.2","0.2","13","0","180","0","31751.270242684994","33298.65","65049.920242684995","896755.8795987575","3.906"
"24","0.7","true","-0.3","0.61","5.2","0.2","92","0","180","0","624.03","25022.07673496841","25646.10673496841","640293.7616925427","4.097277998193616"
"29","0.7","true","-0.3","0.61","5.2","0.2","20","0","180","0","416.02","23853.942","24269.962","864652.158743877","3.906"
"37","0.7","true","-0.3","0.63","5.2","0.2","14","0","180","0","25087.647563991595","31497.984","56585.6315639916","741240.0391133875","3.906"
"26","0.7","true","-0.3","0.61","5.2","0.2","86","0.3","180","0","22955.464349104976","23954.326088639154","46909.79043774413","390022.21124200954","4.097277998193616"
"35","0.7","true","-0.3","0.63","5.2","0.2","14","0","180","0","25087.647563991595","31497.984","56585.6315639916","741240.0391133875","3.906"
"26","0.7","true","-0.3","0.61","5.2","0.2","87","0.3","180","0","18882.321195381","24539.417386781202","43421.7385821622","288766.6303665213","4.097277998193616"
"34","0.7","true","-0.3","0.63","5.2","0.2","15","0","180","0","20716.310498545197","33419.736000000004","54136.0464985452","622857.7759854044","3.906"
"31","0.7","true","-0.3","0.63","5.2","0.2","17","0","180","0","2684.1749490023994","26275.662","28959.836949002398","576747.7380015948","3.906"
"38","0.7","true","-0.3","0.63","5.2","0.2","14","0","180","0","25087.647563991595","31497.984","56585.6315639916","741240.0391133875","3.906"
"26","0.7","true","-0.3","0.61","5.2","0.2","88","0.3","180","0","9942.787365323818","21080.495300706152","31023.28266602997","230149.15320219693","4.097277998193616"
"41","0.7","true","-0.3","0.65","5.2","0.2","12","0","180","0","23495.34083902","32193.5","55688.84083902","921000","3.906"
"39","0.7","true","-0.3","0.63","5.2","0.2","14","0","180","0","25087.647563991595","31497.984","56585.6315639916","741240.0391133875","3.906"
"33","0.7","true","-0.3","0.63","5.2","0.2","19","0","180","0","429.66","23611.77","24041.43","805977.94410359","3.906"
"42","0.7","true","-0.3","0.65","5.2","0.2","12","0","180","0","23495.34083902","32193.5","55688.84083902","921000","3.906"
"32","0.7","true","-0.3","0.63","5.2","0.2","22","0","180","0","4592.609253966999","26760.006","31352.615253967","921000","3.906"
"25","0.7","true","-0.3","0.61","5.2","0.2","65","0","180","0","3527.3369402509998","27126.626958388893","30653.963898639893","753494.2555220781","4.032499919486977"
"30","0.7","true","-0.3","0.61","5.2","0.2","18","0","180","0","420.9","23670.36","24091.260000000002","675345.258743877","3.906"
"24","0.7","true","-0.3","0.61","5.2","0.2","93","0","180","0","640.5","24829.504669053313","25470.004669053313","746613.548222606","4.097277998193616"
"26","0.7","true","-0.3","0.61","5.2","0.2","89","0.3","180","0","3054.5770555015793","19293.672365693918","22348.249421195498","208186.587870137","4.097277998193616"
"37","0.7","true","-0.3","0.63","5.2","0.2","15","0","180","0","20716.310498545197","33419.736000000004","54136.0464985452","622857.7759854044","3.906"
"28","0.7","true","-0.3","0.61","5.2","0.2","23","0","180","0","11636.866769201999","28474.74","40111.606769202","921000","3.906"
"29","0.7","true","-0.3","0.61","5.2","0.2","21","0","180","0","420.9","23670.36","24091.260000000002","907245.2347438768","3.906"
"36","0.7","true","-0.3","0.63","5.2","0.2","15","0","180","0","20716.310498545197","33419.736000000004","54136.0464985452","622857.7759854044","3.906"
"40","0.7","true","-0.3","0.63","5.2","0.2","14","0","180","0","25087.647563991595","31497.984","56585.6315639916","741240.0391133875","3.906"
"27","0.7","true","-0.3","0.61","5.2","0.2","45","0","180","0","475.8","24050.60066304","24526.40066304","921000","3.9687459840000003"
"26","0.7","true","-0.3","0.61","5.2","0.2","90","0.3","180","0","448.34999999999997","17380.65326833732","17829.003268337317","253113.08902774597","4.097277998193616"
"35","0.7","true","-0.3","0.63","5.2","0.2","15","0","180","0","20716.310498545197","33419.736000000004","54136.0464985452","622857.7759854044","3.906"
"26","0.7","true","-0.3","0.61","5.2","0.2","91","0.2","180","0","499.224","19814.436399264327","20313.660399264325","430589.0824910713","4.097277998193616"
"31","0.7","true","-0.3","0.63","5.2","0.2","18","0","180","0","434.7","23670.36","24105.06","682603.0641035901","3.906"
"33","0.7","true","-0.3","0.63","5.2","0.2","20","0","180","0","429.66","23853.942","24283.602","871855.0841035899","3.906"
"39","0.7","true","-0.3","0.63","5.2","0.2","15","0","180","0","20716.310498545197","33419.736000000004","54136.0464985452","622857.7759854044","3.906"
"41","0.7","true","-0.3","0.65","5.2","0.2","13","0","180","0","32285.710242684996","33298.65","65584.360242685","891835.6635987572","3.906"
"34","0.7","true","-0.3","0.63","5.2","0.2","16","0","180","0","10862.872493359599","28709.100000000002","39571.9724933596","562242.682988314","3.906"
"24","0.7","true","-0.3","0.61","5.2","0.2","94","0","180","0","5428.971022528599","28070.451565624462","33499.42258815306","789238.5388844992","4.097277998193616"
"25","0.7","true","-0.3","0.61","5.2","0.2","66","0","180","0","494.09999999999997","24436.94951209108","24931.04951209108","921000","4.032499919486977"
"38","0.7","true","-0.3","0.63","5.2","0.2","15","0","180","0","20716.310498545197","33419.736000000004","54136.0464985452","622857.7759854044","3.906"
"32","0.7","true","-0.3","0.63","5.2","0.2","23","0","180","0","11841.466769201998","28474.74","40316.206769202","921000","3.906"
"42","0.7","true","-0.3","0.65","5.2","0.2","13","0","180","0","32285.710242684996","33298.65","65584.360242685","891835.6635987572","3.906"
"30","0.7","true","-0.3","0.61","5.2","0.2","19","0","180","0","416.02","23611.77","24027.79","798747.738743877","3.906"
"26","0.7","true","-0.3","0.61","5.2","0.2","92","0","180","0","624.03","25022.07673496841","25646.10673496841","640293.7616925427","4.097277998193616"
"29","0.7","true","-0.3","0.61","5.2","0.2","22","0","180","0","4521.309253967","26760.006","31281.315253967","921000","3.906"
"37","0.7","true","-0.3","0.63","5.2","0.2","16","0","180","0","10862.872493359599","28709.100000000002","39571.9724933596","562242.682988314","3.906"
"26","0.7","true","-0.3","0.61","5.2","0.2","93","0","180","0","640.5","24829.504669053313","25470.004669053313","746613.548222606","4.097277998193616"
"24","0.7","true","-0.3","0.61","5.2","0.2","95","0","180","0","11705.8003111724","29869.15660683146","41574.95691800386","753813.6937081931","4.097277998193616"
"26","0.7","true","-0.3","0.61","5.2","0.2","94","0","180","0","5428.971022528599","28070.451565624462","33499.42258815306","789238.5388844992","4.097277998193616"
"25","0.7","true","-0.3","0.61","5.2","0.2","67","0","180","0","491.65999999999997","24376.462013298777","24868.122013298776","921000","4.032499919486977"
"33","0.7","true","-0.3","0.63","5.2","0.2","21","0","180","0","434.7","23670.36","24105.06","914420.88010359","3.906"
"39","0.7","true","-0.3","0.63","5.2","0.2","16","0","180","0","10862.872493359599","28709.100000000002","39571.9724933596","562242.682988314","3.906"
"34","0.7","true","-0.3","0.63","5.2","0.2","17","0","180","0","2684.1749490023994","26275.662","28959.836949002398","576747.7380015948","3.906"
"42","0.7","true","-0.3","0.65","5.2","0.2","14","0","180","0","25593.3275639916","31497.984","57091.3115639916","735250.9431133873","3.906"
"41","0.7","true","-0.3","0.65","5.2","0.2","14","0","180","0","25593.3275639916","31497.984","57091.3115639916","735250.9431133873","3.906"
"31","0.7","true","-0.3","0.63","5.2","0.2","19","0","180","0","429.66","23611.77","24041.43","805977.94410359","3.906"
"36","0.7","true","-0.3","0.63","5.2","0.2","16","0","180","0","10862.872493359599","28709.100000000002","39571.9724933596","562242.682988314","3.906"
"30","0.7","true","-0.3","0.61","5.2","0.2","20","0","180","0","416.02","23853.942","24269.962","864652.158743877","3.906"
"38","0.7","true","-0.3","0.63","5.2","0.2","16","0","180","0","10862.872493359599","28709.100000000002","39571.9724933596","562242.682988314","3.906"
"26","0.7","true","-0.3","0.61","5.2","0.2","95","0","180","0","11705.8003111724","29869.15660683146","41574.95691800386","753813.6937081931","4.097277998193616"
"24","0.7","true","-0.3","0.61","5.2","0.2","96","0","180","0","28259.156078648797","34040.18560899256","62299.341687641354","647444.7798721854","4.130056222179165"
"28","0.7","true","-0.3","0.61","5.2","0.2","24","0","180","0","29303.223784403195","32451.048000000003","61754.2717844032","877080.8706975388","3.9372480000000003"
"32","0.7","true","-0.3","0.63","5.2","0.2","24","0","180","0","29869.9037844032","32451.048000000003","62320.9517844032","883677.1160572518","3.9372480000000003"
"35","0.7","true","-0.3","0.63","5.2","0.2","16","0","180","0","10862.872493359599","28709.100000000002","39571.9724933596","562242.682988314","3.906"
"37","0.7","true","-0.3","0.63","5.2","0.2","17","0","180","0","2684.1749490023994","26275.662","28959.836949002398","576747.7380015948","3.906"
"29","0.7","true","-0.3","0.61","5.2","0.2","23","0","180","0","11636.866769201999","28474.74","40111.606769202","921000","3.906"
"27","0.7","true","-0.3","0.61","5.2","0.2","46","0","180","0","4018.1074943234","27189.878736384002","31207.9862307074","921000","3.9687459840000003"
"26","0.7","true","-0.3","0.61","5.2","0.2","96","0","180","0","28259.156078648797","34040.18560899256","62299.341687641354","647444.7798721854","4.130056222179165"
"25","0.7","true","-0.3","0.61","5.2","0.2","68","0","180","0","491.65999999999997","24626.477008306967","25118.137008306967","921000","4.032499919486977"
"42","0.7","true","-0.3","0.65","5.2","0.2","15","0","180","0","21178.830498545198","33419.736000000004","54598.5664985452","615857.3199854041","3.906"
"26","0.7","true","-0.3","0.61","5.2","0.2","97","0","180","0","36676.098127954996","35208.72929407738","71884.82742203237","509408.09649690276","4.130056222179165"
"24","0.7","true","-0.3","0.61","5.2","0.2","97","0","180","0","36676.098127954996","35208.72929407738","71884.82742203237","509408.09649690276","4.130056222179165"
"33","0.7","true","-0.3","0.63","5.2","0.2","22","0","180","0","4592.609253966999","26760.006","31352.615253967","921000","3.906"
"40","0.7","true","-0.3","0.63","5.2","0.2","15","0","180","0","20716.310498545197","33419.736000000004","54136.0464985452","622857.7759854044","3.906"
"26","0.7","true","-0.3","0.61","5.2","0.2","98","0.3","180","0","20591.28316552188","23313.341362956944","43904.624528478824","362507.441652838","4.130056222179165"
"30","0.7","true","-0.3","0.61","5.2","0.2","21","0","180","0","420.9","23670.36","24091.260000000002","907245.2347438768","3.906"
"37","0.7","true","-0.3","0.63","5.2","0.2","18","0","180","0","434.7","23670.36","24105.06","682603.0641035901","3.906"
"28","0.7","true","-0.3","0.61","5.2","0.2","25","0","180","0","38130.247000733","33565.0392","71695.286200733","743991.3271287323","3.9372480000000003"
"39","0.7","true","-0.3","0.63","5.2","0.2","17","0","180","0","2684.1749490023994","26275.662","28959.836949002398","576747.7380015948","3.906"
"26","0.7","true","-0.3","0.61","5.2","0.2","99","0.3","180","0","17241.394265914278","24735.732725875452","41977.12699178973","271677.19259588036","4.130056222179165"
"35","0.7","true","-0.3","0.63","5.2","0.2","17","0","180","0","2684.1749490023994","26275.662","28959.836949002398","576747.7380015948","3.906"
"31","0.7","true","-0.3","0.63","5.2","0.2","20","0","180","0","429.66","23853.942","24283.602","871855.0841035899","3.906"
"38","0.7","true","-0.3","0.63","5.2","0.2","17","0","180","0","2684.1749490023994","26275.662","28959.836949002398","576747.7380015948","3.906"
"41","0.7","true","-0.3","0.65","5.2","0.2","15","0","180","0","21178.830498545198","33419.736000000004","54598.5664985452","615857.3199854041","3.906"
"27","0.7","true","-0.3","0.61","5.2","0.2","47","0","180","0","10652.904804498798","28932.158223360002","39585.0630278588","921000","3.9687459840000003"
"36","0.7","true","-0.3","0.63","5.2","0.2","17","0","180","0","2684.1749490023994","26275.662","28959.836949002398","576747.7380015948","3.906"
"32","0.7","true","-0.3","0.63","5.2","0.2","25","0","180","0","38877.967000733","33565.0392","72443.006200733","749454.2124884455","3.9372480000000003"
"34","0.7","true","-0.3","0.63","5.2","0.2","18","0","180","0","434.7","23670.36","24105.06","682603.0641035901","3.906"
"25","0.7","true","-0.3","0.61","5.2","0.2","69","0","180","0","494.09999999999997","24436.94951209108","24931.04951209108","921000","4.032499919486977"
"29","0.7","true","-0.3","0.61","5.2","0.2","24","0","180","0","29303.223784403195","32451.048000000003","61754.2717844032","877080.8706975388","3.9372480000000003"
"40","0.7","true","-0.3","0.63","5.2","0.2","16","0","180","0","10862.872493359599","28709.100000000002","39571.9724933596","562242.682988314","3.906"
"24","0.7","true","-0.3","0.61","5.2","0.2","98","0.3","180","0","20591.28316552188","23313.341362956944","43904.624528478824","362507.441652838","4.130056222179165"
"26","0.7","true","-0.3","0.61","5.2","0.2","100","0.3","180","0","9059.185534407117","21249.139263111803","30308.324797518922","186681.9386123009","4.130056222179165"
"42","0.7","true","-0.3","0.65","5.2","0.2","16","0","180","0","11110.0724933596","28709.100000000002","39819.1724933596","554317.1869883137","3.906"
"26","0.7","true","-0.3","0.61","5.2","0.2","101","1","180","0","0","13950","30308.324797518922","120534.28901726304","4.130056222179165"
"37","0.7","true","-0.3","0.63","5.2","0.2","19","0","180","0","429.66","23611.77","24041.43","805977.94410359","3.906"
"33","0.7","true","-0.3","0.63","5.2","0.2","23","0","180","0","11841.466769201998","28474.74","40316.206769202","921000","3.906"
"39","0.7","true","-0.3","0.63","5.2","0.2","18","0","180","0","434.7","23670.36","24105.06","682603.0641035901","3.906"
"26","0.7","true","-0.3","0.61","5.2","0.2","102","1","180","0","0","13500","30308.324797518922","106357.63942222518","4.130056222179165"
"27","0.7","true","-0.3","0.61","5.2","0.2","48","0","180","0","27203.128178929597","32972.341635072","60175.4698140016","921000","4.000495951872001"
"25","0.7","true","-0.3","0.61","5.2","0.2","70","0","180","0","5099.066099863199","27626.656948405278","32725.723048268475","921000","4.032499919486977"
"28","0.7","true","-0.3","0.61","5.2","0.2","26","0","180","0","30800.8338182454","31749.967872","62550.8016902454","585726.7547272663","3.9372480000000003"
"32","0.7","true","-0.3","0.63","5.2","0.2","26","0","180","0","31508.113818245398","31749.967872","63258.081690245395","589694.2000869794","3.9372480000000003"
"36","0.7","true","-0.3","0.63","5.2","0.2","18","0","180","0","434.7","23670.36","24105.06","682603.0641035901","3.906"
"41","0.7","true","-0.3","0.65","5.2","0.2","16","0","180","0","11110.0724933596","28709.100000000002","39819.1724933596","554317.1869883137","3.906"
"31","0.7","true","-0.3","0.63","5.2","0.2","21","0","180","0","434.7","23670.36","24105.06","914420.88010359","3.906"
"24","0.7","true","-0.3","0.61","5.2","0.2","99","0.3","180","0","17241.394265914278","24735.732725875452","41977.12699178973","271677.19259588036","4.130056222179165"
"26","0.7","true","-0.3","0.61","5.2","0.2","103","1","64.00795930874929","0","0","13950","30308.324797518922","151001.98982718732","4.130056222179165"
"29","0.7","true","-0.3","0.61","5.2","0.2","25","0","180","0","38130.247000733","33565.0392","71695.286200733","743991.3271287323","3.9372480000000003"
"35","0.7","true","-0.3","0.63","5.2","0.2","18","0","180","0","434.7","23670.36","24105.06","682603.0641035901","3.906"
"34","0.7","true","-0.3","0.63","5.2","0.2","19","0","180","0","429.66","23611.77","24041.43","805977.94410359","3.906"
"40","0.7","true","-0.3","0.63","5.2","0.2","17","0","180","0","2684.1749490023994","26275.662","28959.836949002398","576747.7380015948","3.906"
"26","0.7","true","-0.3","0.61","5.2","0.2","104","0.3","180","0","397.10999999999996","17655.57734419371","18052.68734419371","221845.34023214947","4.130056222179165"
"30","0.7","true","-0.3","0.61","5.2","0.2","22","0","180","0","4521.309253967","26760.006","31281.315253967","921000","3.906"
"37","0.7","true","-0.3","0.63","5.2","0.2","20","0","180","0","429.66","23853.942","24283.602","871855.0841035899","3.906"
"39","0.7","true","-0.3","0.63","5.2","0.2","19","0","180","0","429.66","23611.77","24041.43","805977.94410359","3.906"
"42","0.7","true","-0.3","0.65","5.2","0.2","17","0","180","0","2712.6949490023994","26275.662","28988.3569490024","568327.8420015946","3.906"
"26","0.7","true","-0.3","0.61","5.2","0.2","105","0.3","180","0","397.10999999999996","17519.698494484015","17916.808494484016","320022.9655437621","4.130056222179165"
"25","0.7","true","-0.3","0.61","5.2","0.2","71","0","180","0","11903.051310793999","29396.92441306006","41299.97572385406","921000","4.032499919486977"
"33","0.7","true","-0.3","0.63","5.2","0.2","24","0","180","0","29869.9037844032","32451.048000000003","62320.9517844032","883677.1160572518","3.9372480000000003"
"26","0.7","true","-0.3","0.61","5.2","0.2","106","0.3","180","0","3722.0652191745394","19806.510624704617","23528.575843879156","371576.3485547941","4.130056222179165"
"32","0.7","true","-0.3","0.63","5.2","0.2","27","0.2","180","0","21236.02623553376","26949.675110400003","48185.70134593376","449955.0367064886","3.9372480000000003"
"29","0.7","true","-0.3","0.61","5.2","0.2","26","0","180","0","30800.8338182454","31749.967872","62550.8016902454","585726.7547272663","3.9372480000000003"
"27","0.7","true","-0.3","0.61","5.2","0.2","49","0","180","0","35314.11280688799","34104.22798970881","69418.3407965968","921000","4.000495951872001"
"24","0.7","true","-0.3","0.61","5.2","0.2","100","0.3","180","0","9059.185534407117","21249.139263111803","30308.324797518922","186681.9386123009","4.130056222179165"
"36","0.7","true","-0.3","0.63","5.2","0.2","19","0","180","0","429.66","23611.77","24041.43","805977.94410359","3.906"
"28","0.7","true","-0.3","0.61","5.2","0.2","27","0.2","180","0","20718.20223553376","26949.675110400003","47667.87734593377","447402.15134677547","3.9372480000000003"
"38","0.7","true","-0.3","0.63","5.2","0.2","18","0","180","0","434.7","23670.36","24105.06","682603.0641035901","3.906"
"26","0.7","true","-0.3","0.61","5.2","0.2","107","0.3","180","0","7836.585086230879","21075.676901780276","28912.261988011156","356639.1968670358","4.130056222179165"
"35","0.7","true","-0.3","0.63","5.2","0.2","19","0","180","0","429.66","23611.77","24041.43","805977.94410359","3.906"
"31","0.7","true","-0.3","0.63","5.2","0.2","22","0","180","0","4592.609253966999","26760.006","31352.615253967","921000","3.906"
"41","0.7","true","-0.3","0.65","5.2","0.2","17","0","180","0","2712.6949490023994","26275.662","28988.3569490024","568327.8420015946","3.906"
"40","0.7","true","-0.3","0.63","5.2","0.2","18","0","180","0","434.7","23670.36","24105.06","682603.0641035901","3.906"
"39","0.7","true","-0.3","0.63","5.2","0.2","20","0","180","0","429.66","23853.942","24283.602","871855.0841035899","3.906"
"30","0.7","true","-0.3","0.61","5.2","0.2","23","0","180","0","11636.866769201999","28474.74","40111.606769202","921000","3.906"
"33","0.7","true","-0.3","0.63","5.2","0.2","25","0","180","0","38877.967000733","33565.0392","72443.006200733","749454.2124884455","3.9372480000000003"
"26","0.7","true","-0.3","0.61","5.2","0.2","108","0.3","180","0","19822.049713036475","24018.75496570515","43840.804678741624","310072.67289101356","4.163096671956598"
"34","0.7","true","-0.3","0.63","5.2","0.2","20","0","180","0","429.66","23853.942","24283.602","871855.0841035899","3.906"
"42","0.7","true","-0.3","0.65","5.2","0.2","18","0","180","0","448.5","23670.36","24118.86","674126.1281035899","3.906"
"37","0.7","true","-0.3","0.63","5.2","0.2","21","0","180","0","434.7","23670.36","24105.06","914420.88010359","3.906"
"26","0.7","true","-0.3","0.61","5.2","0.2","109","0.3","180","0","25308.3187927052","24843.279389901","50151.5981826062","239377.06353353034","4.163096671956598"
"25","0.7","true","-0.3","0.61","5.2","0.2","72","0","180","0","29479.8187174936","33502.009331097805","62981.8280485914","921000","4.0647599188428725"
"27","0.7","true","-0.3","0.61","5.2","0.2","50","0","180","0","28141.614575891595","32259.999355895812","60401.613931787404","840793.0334750139","4.000495951872001"
"32","0.7","true","-0.3","0.63","5.2","0.2","28","0.3","180","0","9775.056323134899","20257.14096","30032.197283134898","358975.634014621","3.9372480000000003"
"38","0.7","true","-0.3","0.63","5.2","0.2","19","0","180","0","429.66","23611.77","24041.43","805977.94410359","3.906"
"26","0.7","true","-0.3","0.61","5.2","0.2","110","1","0","0","0","12600","50151.5981826062","171881.86716831796","4.163096671956598"
"24","0.7","true","-0.3","0.61","5.2","0.2","101","1","180","0","0","13950","30308.324797518922","120534.28901726304","4.130056222179165"
"35","0.7","true","-0.3","0.63","5.2","0.2","20","0","180","0","429.66","23853.942","24283.602","871855.0841035899","3.906"
"29","0.7","true","-0.3","0.61","5.2","0.2","27","0.2","180","0","20718.20223553376","26949.675110400003","47667.87734593377","447402.15134677547","3.9372480000000003"
"31","0.7","true","-0.3","0.63","5.2","0.2","23","0","180","0","11841.466769201998","28474.74","40316.206769202","921000","3.906"
"39","0.7","true","-0.3","0.63","5.2","0.2","21","0","180","0","434.7","23670.36","24105.06","914420.88010359","3.906"
"36","0.7","true","-0.3","0.63","5.2","0.2","20","0","180","0","429.66","23853.942","24283.602","871855.0841035899","3.906"
"37","0.7","true","-0.3","0.63","5.2","0.2","22","0","180","0","4592.609253966999","26760.006","31352.615253967","921000","3.906"
"30","0.7","true","-0.3","0.61","5.2","0.2","24","0","180","0","29303.223784403195","32451.048000000003","61754.2717844032","877080.8706975388","3.9372480000000003"
"41","0.7","true","-0.3","0.65","5.2","0.2","18","0","180","0","448.5","23670.36","24118.86","674126.1281035899","3.906"
"33","0.7","true","-0.3","0.63","5.2","0.2","26","0","180","0","31508.113818245398","31749.967872","63258.081690245395","589694.2000869794","3.9372480000000003"
"42","0.7","true","-0.3","0.65","5.2","0.2","19","0","180","0","443.3","23611.77","24055.07","797473.4081035899","3.906"
"26","0.7","true","-0.3","0.61","5.2","0.2","111","1","0","0","0","13950","50151.5981826062","100353.67080310558","4.163096671956598"
"40","0.7","true","-0.3","0.63","5.2","0.2","19","0","180","0","429.66","23611.77","24041.43","805977.94410359","3.906"
"34","0.7","true","-0.3","0.63","5.2","0.2","21","0","180","0","434.7","23670.36","24105.06","914420.88010359","3.906"
"28","0.7","true","-0.3","0.61","5.2","0.2","28","0.3","180","0","9533.136323134899","20257.14096","29790.2772831349","357458.39665490796","3.9372480000000003"
"35","0.7","true","-0.3","0.63","5.2","0.2","21","0","180","0","434.7","23670.36","24105.06","914420.88010359","3.906"
"38","0.7","true","-0.3","0.63","5.2","0.2","20","0","180","0","429.66","23853.942","24283.602","871855.0841035899","3.906"
"26","0.7","true","-0.3","0.61","5.2","0.2","112","1","0","0","0","13500","50151.5981826062","13259.47443789318","4.163096671956598"
"36","0.7","true","-0.3","0.63","5.2","0.2","21","0","180","0","434.7","23670.36","24105.06","914420.88010359","3.906"
"39","0.7","true","-0.3","0.63","5.2","0.2","22","0","180","0","4592.609253966999","26760.006","31352.615253967","921000","3.906"
"26","0.7","true","-0.3","0.61","5.2","0.2","113","1","0","0","0","13950","50151.5981826062","-12511.721927319217","4.163096671956598"
"31","0.7","true","-0.3","0.63","5.2","0.2","24","0","180","0","29869.9037844032","32451.048000000003","62320.9517844032","883677.1160572518","3.9372480000000003"
"41","0.7","true","-0.3","0.65","5.2","0.2","19","0","180","0","443.3","23611.77","24055.07","797473.4081035899","3.906"
"37","0.7","true","-0.3","0.63","5.2","0.2","23","0","180","0","11841.466769201998","28474.74","40316.206769202","921000","3.906"
"33","0.7","true","-0.3","0.63","5.2","0.2","27","0.2","180","0","21236.02623553376","26949.675110400003","48185.70134593376","449955.0367064886","3.9372480000000003"
"24","0.7","true","-0.3","0.61","5.2","0.2","102","1","180","0","0","13500","30308.324797518922","106357.63942222518","4.130056222179165"
"43","0.7","true","-0.3","0.65","5.2","0.2","0","0","0","0","0","0","0","0","3.875"
"35","0.7","true","-0.3","0.63","5.2","0.2","22","0","180","0","4592.609253966999","26760.006","31352.615253967","921000","3.906"
"40","0.7","true","-0.3","0.63","5.2","0.2","20","0","180","0","429.66","23853.942","24283.602","871855.0841035899","3.906"
"34","0.7","true","-0.3","0.63","5.2","0.2","22","0","180","0","4592.609253966999","26760.006","31352.615253967","921000","3.906"
"26","0.7","true","-0.3","0.61","5.2","0.2","114","1","57.27232682987363","0","0","13500","50151.5981826062","149318.0817074684","4.163096671956598"
"38","0.7","true","-0.3","0.63","5.2","0.2","21","0","180","0","434.7","23670.36","24105.06","914420.88010359","3.906"
"26","0.7","true","-0.3","0.61","5.2","0.2","115","0.3","180","0","0","17616.143567384344","17616.143567384344","338620.88534225593","4.163096671956598"
"42","0.7","true","-0.3","0.65","5.2","0.2","20","0","180","0","443.3","23853.942","24297.242","863323.26810359","3.906"
"30","0.7","true","-0.3","0.61","5.2","0.2","25","0","180","0","38130.247000733","33565.0392","71695.286200733","743991.3271287323","3.9372480000000003"
"36","0.7","true","-0.3","0.63","5.2","0.2","22","0","180","0","4592.609253966999","26760.006","31352.615253967","921000","3.906"
"26","0.7","true","-0.3","0.61","5.2","0.2","116","0","180","0","0","25424.031375638944","25424.031375638944","508465.59820748726","4.163096671956598"
"39","0.7","true","-0.3","0.63","5.2","0.2","23","0","180","0","11841.466769201998","28474.74","40316.206769202","921000","3.906"
"29","0.7","true","-0.3","0.61","5.2","0.2","28","0.3","180","0","9533.136323134899","20257.14096","29790.2772831349","357458.39665490796","3.9372480000000003"
"24","0.7","true","-0.3","0.61","5.2","0.2","103","1","64.00795930874929","0","0","13950","30308.324797518922","151001.98982718732","4.130056222179165"
"31","0.7","true","-0.3","0.63","5.2","0.2","25","0","180","0","38877.967000733","33565.0392","72443.006200733","749454.2124884455","3.9372480000000003"
"37","0.7","true","-0.3","0.63","5.2","0.2","24","0","180","0","29869.9037844032","32451.048000000003","62320.9517844032","883677.1160572518","3.9372480000000003"
"43","0.7","true","-0.3","0.65","5.2","0.2","1","0","180","0","33324.016996399994","33034.375","66358.3919964","829442","3.875"
"26","0.7","true","-0.3","0.61","5.2","0.2","117","0","180","0","0","25228.365832056985","25228.365832056985","676368.5354562094","4.163096671956598"
"27","0.7","true","-0.3","0.61","5.2","0.2","51","0","180","0","23491.407421036798","34228.24336421684","57719.65078525364","714534.805611439","4.000495951872001"
"32","0.7","true","-0.3","0.63","5.2","0.2","29","0.3","180","0","2569.1590722960395","18540.107107199998","21109.266179496037","343811.2394483512","3.9372480000000003"
"33","0.7","true","-0.3","0.63","5.2","0.2","28","0.3","180","0","9775.056323134899","20257.14096","30032.197283134898","358975.634014621","3.9372480000000003"
"25","0.7","true","-0.3","0.61","5.2","0.2","73","0","180","0","38254.79526847199","34652.07830813549","72906.87357660748","921000","4.0647599188428725"
"34","0.7","true","-0.3","0.63","5.2","0.2","23","0","180","0","11841.466769201998","28474.74","40316.206769202","921000","3.906"
"40","0.7","true","-0.3","0.63","5.2","0.2","21","0","180","0","434.7","23670.36","24105.06","914420.88010359","3.906"
